Case ID,Activity,Complete Timestamp,Resource,customer,gravita,product,servicelevel,workload
4216,a1,2016-11-17 11:08:13,ZOLA,customer_129,2.0,product_0,servicelevel_1,27.0
4216,a2,2016-11-17 11:23:17,ZOILA,customer_129,2.0,product_0,servicelevel_1,5.0
4216,a3,2016-11-21 09:16:56,ZOILA,customer_129,2.0,product_0,servicelevel_1,4.0
4217,a1,2016-08-24 08:45:31,ZOSIMO,customer_75,2.0,product_0,servicelevel_1,26.0
4217,a2,2016-08-24 10:04:25,ZOILA,customer_75,2.0,product_0,servicelevel_1,10.0
4217,a3,2016-08-24 14:14:21,ZOILA,customer_75,2.0,product_0,servicelevel_1,8.0
4218,a1,2017-02-21 11:59:18,ZULINO,customer_24,3.0,product_0,servicelevel_1,47.0
4218,a2,2017-02-21 14:30:23,ZOSIMO,customer_24,3.0,product_0,servicelevel_1,10.0
4218,a3,2017-02-22 15:19:45,ZOSIMO,customer_24,3.0,product_0,servicelevel_1,11.0
4219,a1,2017-01-13 15:05:09,ZULINO,customer_4,2.0,product_0,servicelevel_0,53.0
4219,a2,2017-01-13 15:05:25,ZORAIDO,customer_4,2.0,product_0,servicelevel_0,22.0
4219,a3,2017-01-13 15:06:43,ZORAIDO,customer_4,2.0,product_0,servicelevel_0,21.0
4220,a1,2016-08-02 11:57:32,ZOLIA,customer_65,2.0,product_0,servicelevel_2,64.0
4220,a2,2016-08-02 13:55:58,ZOLFERINO,customer_65,2.0,product_0,servicelevel_2,7.0
4220,a3,2016-08-02 14:04:13,ZOLFERINO,customer_65,2.0,product_0,servicelevel_2,6.0
4221,a1,2017-02-20 09:13:48,ZULINO,customer_54,3.0,product_0,servicelevel_1,49.0
4221,a2,2017-02-21 13:41:48,ZOLFERINO,customer_54,3.0,product_0,servicelevel_1,9.0
4221,a3,2017-02-22 09:36:55,ZOLFERINO,customer_54,3.0,product_0,servicelevel_1,4.0
4222,a1,2016-08-05 16:48:49,ZOLA,customer_99,2.0,product_0,servicelevel_0,10.0
4222,a2,2016-08-08 08:26:15,ZOSIMO,customer_99,2.0,product_0,servicelevel_0,22.0
4222,a3,2016-08-08 14:09:01,ZOSIMO,customer_99,2.0,product_0,servicelevel_0,20.0
4223,a1,2016-08-09 08:47:09,ZORAIDO,customer_183,2.0,product_4,servicelevel_2,17.0
4223,a8,2016-08-09 09:47:12,ZOLIA,customer_183,,product_4,servicelevel_2,45.0
4223,a1,2016-08-10 08:28:39,ZORAIDE,customer_183,2.0,product_4,servicelevel_2,9.0
4223,a2,2016-08-11 14:57:19,ZOILA,customer_183,2.0,product_4,servicelevel_2,15.0
4223,a4,2016-08-12 11:49:18,ZOILA,customer_183,2.0,product_4,servicelevel_2,14.0
4223,a3,2016-08-16 16:22:58,ZOILA,customer_183,2.0,product_4,servicelevel_2,14.0
4224,a1,2016-09-19 10:30:27,ZOSIMO,customer_58,2.0,product_0,servicelevel_1,20.0
4224,a2,2016-09-19 11:05:53,ZOLFERINO,customer_58,2.0,product_0,servicelevel_1,4.0
4224,a3,2016-09-20 09:17:19,ZOLFERINO,customer_58,2.0,product_0,servicelevel_1,4.0
4225,a1,2017-02-07 08:25:46,ZULINO,customer_81,2.0,product_0,servicelevel_2,75.0
4225,a1,2017-02-07 08:26:03,ZORAIDO,customer_81,3.0,product_0,servicelevel_2,17.0
4225,a2,2017-02-07 09:57:11,ZOPITO,customer_81,3.0,product_0,servicelevel_2,3.0
4225,a4,2017-02-07 10:58:01,ZOPITO,customer_81,3.0,product_0,servicelevel_2,3.0
4225,a3,2017-02-13 11:11:45,ZOPITO,customer_81,3.0,product_0,servicelevel_2,8.0
4226,a1,2016-11-16 08:07:36,ZORAIDO,customer_169,3.0,product_0,servicelevel_1,45.0
4226,a2,2016-11-16 11:10:10,ZOPITA,customer_169,3.0,product_0,servicelevel_1,16.0
4226,a4,2016-11-18 08:59:51,ZOPITA,customer_169,3.0,product_0,servicelevel_1,16.0
4226,a3,2016-11-21 08:21:54,ZOPITA,customer_169,3.0,product_0,servicelevel_1,13.0
4227,a1,2016-12-01 08:16:44,ZORAIDE,customer_82,1.0,product_0,servicelevel_0,8.0
4227,a2,2016-12-01 08:17:47,ZORAIDE,customer_82,1.0,product_0,servicelevel_0,8.0
4227,a3,2016-12-01 08:44:05,ZOPITO,customer_82,1.0,product_0,servicelevel_0,7.0
4228,a1,2016-11-10 14:25:58,ZORAIDO,customer_120,3.0,product_0,servicelevel_1,28.0
4228,a2,2016-11-11 10:16:13,ZORAIDO,customer_120,3.0,product_0,servicelevel_1,24.0
4228,a4,2016-11-11 13:47:29,ZORAIDO,customer_120,3.0,product_0,servicelevel_1,24.0
4228,a3,2016-11-16 15:00:05,ZORAIDO,customer_120,3.0,product_0,servicelevel_1,38.0
4229,a1,2016-09-22 08:36:23,ZORAIDO,customer_4,1.0,product_0,servicelevel_0,26.0
4229,a2,2016-09-22 08:52:45,ZOPITO,customer_4,1.0,product_0,servicelevel_0,13.0
4229,a4,2016-09-22 09:13:32,ZOPITO,customer_4,1.0,product_0,servicelevel_0,13.0
4229,a3,2016-09-23 16:33:01,ZOPITO,customer_4,1.0,product_0,servicelevel_0,12.0
4230,a1,2016-11-14 12:09:08,ZORAIDO,customer_17,2.0,product_0,servicelevel_1,34.0
4230,a2,2016-11-14 13:12:00,ZOSIMO,customer_17,2.0,product_0,servicelevel_1,35.0
4230,a3,2016-11-14 13:45:10,ZOSIMO,customer_17,2.0,product_0,servicelevel_1,34.0
4231,a1,2017-02-24 13:29:41,ZULINO,customer_46,1.0,product_0,servicelevel_1,28.0
4231,a2,2017-02-24 13:32:57,ZOSIMO,customer_46,1.0,product_0,servicelevel_1,6.0
4231,a3,2017-02-24 14:59:24,ZOSIMO,customer_46,1.0,product_0,servicelevel_1,6.0
4232,a1,2016-08-18 10:29:16,ZORAIDO,customer_174,2.0,product_0,servicelevel_1,29.0
4232,a2,2016-08-18 13:49:15,ZORAIDE,customer_174,2.0,product_0,servicelevel_1,15.0
4232,a3,2016-08-18 13:58:04,ZORAIDE,customer_174,2.0,product_0,servicelevel_1,14.0
4233,a1,2017-02-01 13:55:32,ZULINO,customer_117,2.0,product_0,servicelevel_1,77.0
4233,a2,2017-02-01 14:02:08,ZOLA,customer_117,2.0,product_0,servicelevel_1,17.0
4233,a3,2017-02-01 16:38:23,ZOLA,customer_117,2.0,product_0,servicelevel_1,17.0
4234,a1,2016-09-01 08:49:35,ZORAIDO,customer_179,3.0,product_0,servicelevel_1,12.0
4234,a2,2016-09-01 09:07:15,ZOELLA,customer_179,3.0,product_0,servicelevel_1,2.0
4234,a3,2016-09-01 09:15:56,ZOELLA,customer_179,3.0,product_0,servicelevel_1,1.0
4235,a1,2016-10-28 08:49:06,ZOLA,customer_326,1.0,product_1,servicelevel_1,21.0
4235,a2,2016-10-28 09:28:36,ZOSIMA,customer_326,1.0,product_1,servicelevel_1,12.0
4235,a3,2016-10-28 10:46:59,ZOSIMA,customer_326,1.0,product_1,servicelevel_1,10.0
4236,a1,2016-07-08 08:57:58,ZOLIA,customer_75,2.0,product_0,servicelevel_1,42.0
4236,a2,2016-07-08 08:58:08,ZOSIMO,customer_75,2.0,product_0,servicelevel_1,13.0
4236,a3,2016-07-08 15:33:46,ZOSIMO,customer_75,2.0,product_0,servicelevel_1,13.0
4237,a1,2017-02-09 09:55:38,ZULINO,customer_83,2.0,product_0,servicelevel_1,61.0
4237,a2,2017-02-09 10:11:00,ZOLFERINO,customer_83,2.0,product_0,servicelevel_1,10.0
4237,a3,2017-02-10 15:26:26,ZOLFERINO,customer_83,2.0,product_0,servicelevel_1,11.0
4238,a1,2016-09-20 10:02:31,ZORAIDO,customer_151,2.0,product_4,servicelevel_1,14.0
4238,a2,2016-09-21 09:38:37,ZOILA,customer_151,2.0,product_4,servicelevel_1,5.0
4238,a3,2016-09-21 16:25:13,ZOILA,customer_151,2.0,product_4,servicelevel_1,4.0
4239,a1,2016-11-07 08:51:03,ZOLA,customer_99,2.0,product_0,servicelevel_0,20.0
4239,a2,2016-11-07 10:00:43,ZOLFERINO,customer_99,2.0,product_0,servicelevel_0,6.0
4239,a3,2016-11-07 10:13:40,ZOLFERINO,customer_99,2.0,product_0,servicelevel_0,5.0
4240,a1,2016-08-17 09:21:19,ZORAIDO,customer_23,2.0,product_0,servicelevel_1,29.0
4240,a2,2016-08-17 10:48:06,ZORAIDE,customer_23,2.0,product_0,servicelevel_1,12.0
4240,a3,2016-08-17 11:14:32,ZORAIDE,customer_23,2.0,product_0,servicelevel_1,12.0
4241,a1,2017-02-22 16:30:17,ZULINO,customer_180,3.0,product_0,servicelevel_1,47.0
4241,a2,2017-02-22 17:18:18,ZOILA,customer_180,3.0,product_0,servicelevel_1,5.0
4241,a3,2017-02-27 10:32:14,ZOILA,customer_180,3.0,product_0,servicelevel_1,1.0
4242,a1,2017-01-18 09:56:47,ZULINO,customer_24,3.0,product_0,servicelevel_1,73.0
4242,a2,2017-01-18 09:58:08,ZOSIMO,customer_24,3.0,product_0,servicelevel_1,43.0
4242,a4,2017-01-18 11:55:48,ZOSIMO,customer_24,3.0,product_0,servicelevel_1,43.0
4242,a3,2017-01-26 14:01:25,ZOSIMO,customer_24,3.0,product_0,servicelevel_1,44.0
4243,a1,2017-02-22 08:50:10,ZULINO,customer_82,2.0,product_0,servicelevel_0,41.0
4243,a2,2017-02-22 09:19:58,ZOPITO,customer_82,2.0,product_0,servicelevel_0,4.0
4243,a3,2017-02-22 09:40:45,ZOPITO,customer_82,2.0,product_0,servicelevel_0,3.0
4244,a1,2016-11-03 14:58:24,ZORAIDO,customer_239,2.0,product_10,servicelevel_2,23.0
4244,a2,2016-11-04 11:21:13,ZOLA,customer_239,2.0,product_10,servicelevel_2,20.0
4244,a4,2016-11-04 16:09:59,ZOLA,customer_239,2.0,product_10,servicelevel_2,18.0
4244,a2,2016-11-04 16:25:59,ZOLA,customer_239,2.0,product_10,servicelevel_2,18.0
4244,a3,2016-11-04 16:30:00,ZOLA,customer_239,2.0,product_10,servicelevel_2,17.0
4245,a1,2016-08-22 08:42:40,ZOSIMO,customer_66,2.0,product_9,servicelevel_1,24.0
4245,a2,2016-08-22 11:00:26,ZOE,customer_66,2.0,product_9,servicelevel_1,3.0
4245,a3,2016-08-22 11:10:40,ZOE,customer_66,2.0,product_9,servicelevel_1,1.0
4246,a1,2017-02-20 11:06:39,ZULINO,customer_58,2.0,product_0,servicelevel_1,48.0
4246,a2,2017-02-20 13:11:46,ZOLFERINO,customer_58,2.0,product_0,servicelevel_1,8.0
4246,a3,2017-02-20 13:30:42,ZOLFERINO,customer_58,2.0,product_0,servicelevel_1,7.0
4247,a1,2016-08-04 09:10:15,ZORAIDO,customer_39,2.0,product_5,servicelevel_1,9.0
4247,a2,2016-08-04 09:32:30,ZOSIMA,customer_39,2.0,product_5,servicelevel_1,6.0
4247,a3,2016-08-04 14:29:18,ZOILO,customer_39,2.0,product_5,servicelevel_1,3.0
4248,a1,2016-12-02 08:18:49,ZOSIMO,customer_110,2.0,product_4,servicelevel_1,43.0
4248,a2,2016-12-02 13:59:56,ZOILA,customer_110,2.0,product_4,servicelevel_1,13.0
4248,a4,2016-12-02 16:15:39,ZOILA,customer_110,2.0,product_4,servicelevel_1,10.0
4248,a3,2016-12-05 08:43:21,ZOILA,customer_110,2.0,product_4,servicelevel_1,8.0
4249,a1,2017-01-24 16:47:54,ZULINO,customer_65,2.0,product_0,servicelevel_2,79.0
4249,a2,2017-01-25 09:29:58,ZOILA,customer_65,2.0,product_0,servicelevel_2,14.0
4249,a3,2017-01-26 10:43:41,ZOILA,customer_65,2.0,product_0,servicelevel_2,9.0
4250,a1,2017-01-12 09:00:24,ZULINO,customer_153,1.0,product_0,servicelevel_1,36.0
4250,a2,2017-01-12 09:57:55,ZOLFERINO,customer_153,1.0,product_0,servicelevel_1,13.0
4250,a3,2017-01-12 10:46:54,ZOLFERINO,customer_153,1.0,product_0,servicelevel_1,13.0
4251,a1,2016-09-02 09:12:16,ZORAIDO,customer_296,2.0,product_7,servicelevel_1,25.0
4251,a2,2016-09-02 09:12:47,ZORAIDO,customer_296,2.0,product_7,servicelevel_1,25.0
4251,a3,2016-09-02 09:15:52,ZORAIDO,customer_296,2.0,product_7,servicelevel_1,24.0
4252,a1,2017-02-03 14:15:51,ZULINO,customer_10,2.0,product_5,servicelevel_1,87.0
4252,a2,2017-02-03 14:59:06,ZOSIMA,customer_10,2.0,product_5,servicelevel_1,4.0
4252,a3,2017-02-03 15:08:35,ZOSIMA,customer_10,2.0,product_5,servicelevel_1,3.0
4253,a1,2017-02-02 13:25:38,ZULINO,customer_14,2.0,product_0,servicelevel_2,78.0
4253,a2,2017-02-02 14:00:17,ZOPITA,customer_14,2.0,product_0,servicelevel_2,10.0
4253,a4,2017-02-03 13:30:15,ZOPITA,customer_14,2.0,product_0,servicelevel_2,15.0
4253,a3,2017-02-03 14:16:10,ZOPITA,customer_14,2.0,product_0,servicelevel_2,14.0
4254,a1,2016-08-01 13:20:56,ZOLIA,customer_18,2.0,product_0,servicelevel_2,68.0
4254,a2,2016-08-01 13:24:16,ZOSIMO,customer_18,2.0,product_0,servicelevel_2,22.0
4254,a3,2016-08-01 14:18:11,ZOSIMO,customer_18,2.0,product_0,servicelevel_2,22.0
4255,a1,2016-07-25 10:52:20,ZOLIA,customer_14,2.0,product_0,servicelevel_2,87.0
4255,a2,2016-07-25 11:00:40,ZORAIDO,customer_14,2.0,product_0,servicelevel_2,5.0
4255,a3,2016-07-28 09:00:14,ZOPITA,customer_14,2.0,product_0,servicelevel_2,13.0
4256,a1,2016-09-08 08:50:14,ZOSIMO,customer_146,2.0,product_1,servicelevel_1,48.0
4256,a2,2016-09-08 09:20:44,ZOSIMA,customer_146,2.0,product_1,servicelevel_1,9.0
4256,a3,2016-09-08 09:43:24,ZOSIMA,customer_146,2.0,product_1,servicelevel_1,8.0
4257,a1,2016-11-08 08:20:23,ZORAIDO,customer_205,2.0,product_0,servicelevel_1,18.0
4257,a2,2016-11-08 08:50:51,ZOELLO,customer_205,2.0,product_0,servicelevel_1,5.0
4257,a3,2016-11-08 09:08:29,ZOELLO,customer_205,2.0,product_0,servicelevel_1,4.0
4258,a1,2016-07-13 12:43:21,ZOLIA,customer_83,3.0,product_5,servicelevel_1,49.0
4258,a1,2016-07-13 12:43:46,ZOLIA,customer_83,2.0,product_5,servicelevel_1,49.0
4258,a2,2016-07-13 14:58:56,ZOSIMA,customer_83,2.0,product_5,servicelevel_1,6.0
4258,a3,2016-07-14 08:52:54,ZOSIMA,customer_83,2.0,product_5,servicelevel_1,4.0
4259,a1,2016-11-02 09:17:23,ZOSIMO,customer_48,2.0,product_6,servicelevel_1,41.0
4259,a2,2016-11-02 09:25:36,ZOSIMA,customer_48,2.0,product_6,servicelevel_1,9.0
4259,a3,2016-11-02 10:21:57,ZOSIMA,customer_48,2.0,product_6,servicelevel_1,10.0
4260,a1,2016-12-05 15:59:52,ZOSIMO,customer_46,2.0,product_0,servicelevel_1,52.0
4260,a2,2016-12-06 08:10:10,ZOSIMO,customer_46,2.0,product_0,servicelevel_1,50.0
4260,a3,2016-12-14 16:53:36,ZOSIMO,customer_46,2.0,product_0,servicelevel_1,50.0
4261,a1,2016-08-02 15:46:29,ZOLIA,customer_27,2.0,product_0,servicelevel_1,64.0
4261,a2,2016-08-03 08:43:32,ZOSIMO,customer_27,2.0,product_0,servicelevel_1,17.0
4261,a3,2016-08-03 14:20:40,ZOSIMO,customer_27,2.0,product_0,servicelevel_1,17.0
4262,a1,2017-01-12 17:00:38,ZULINO,customer_128,3.0,product_1,servicelevel_1,52.0
4262,a2,2017-01-13 08:51:21,ZOSIMA,customer_128,3.0,product_1,servicelevel_1,15.0
4262,a3,2017-01-13 10:52:25,ZOSIMA,customer_128,3.0,product_1,servicelevel_1,14.0
4263,a1,2016-07-20 14:54:35,ZOLIA,customer_46,2.0,product_0,servicelevel_1,71.0
4263,a2,2016-07-21 08:25:13,ZOSIMO,customer_46,2.0,product_0,servicelevel_1,22.0
4263,a3,2016-07-21 10:08:34,ZOSIMO,customer_46,2.0,product_0,servicelevel_1,20.0
4264,a1,2016-09-06 16:59:24,ZORAIDO,customer_40,2.0,product_0,servicelevel_1,29.0
4264,a2,2016-09-07 08:39:05,ZOLA,customer_40,2.0,product_0,servicelevel_1,15.0
4264,a4,2016-09-07 10:56:47,ZOLA,customer_40,2.0,product_0,servicelevel_1,15.0
4264,a2,2016-09-15 13:24:26,ZOLA,customer_40,2.0,product_0,servicelevel_1,8.0
4264,a3,2016-09-15 14:49:01,ZOLA,customer_40,2.0,product_0,servicelevel_1,7.0
4265,a1,2017-02-08 09:45:12,ZULINO,customer_362,1.0,product_0,servicelevel_1,75.0
4265,a2,2017-02-08 09:52:57,ZORAIDE,customer_362,1.0,product_0,servicelevel_1,8.0
4265,a3,2017-02-08 10:52:56,ZORAIDE,customer_362,1.0,product_0,servicelevel_1,7.0
4266,a1,2017-01-26 15:03:49,ZULINO,customer_144,2.0,product_0,servicelevel_2,86.0
4266,a2,2017-01-27 09:19:28,ZOSIMO,customer_144,2.0,product_0,servicelevel_2,41.0
4266,a3,2017-01-27 09:19:33,ZOSIMO,customer_144,2.0,product_0,servicelevel_2,40.0
4267,a1,2017-02-20 13:36:50,ZULINO,customer_65,2.0,product_0,servicelevel_2,49.0
4267,a2,2017-02-20 13:41:10,ZOPITO,customer_65,2.0,product_0,servicelevel_2,4.0
4267,a3,2017-02-20 14:11:13,ZOPITO,customer_65,2.0,product_0,servicelevel_2,4.0
4268,a1,2016-12-07 09:49:25,ZOSIMO,customer_186,2.0,product_0,servicelevel_1,42.0
4268,a2,2016-12-07 13:31:24,ZOILA,customer_186,2.0,product_0,servicelevel_1,5.0
4268,a3,2016-12-12 11:12:54,ZOILA,customer_186,2.0,product_0,servicelevel_1,4.0
4269,a1,2016-07-22 14:40:59,ZOLIA,customer_18,2.0,product_0,servicelevel_2,79.0
4269,a2,2016-07-22 16:44:34,ZOPITA,customer_18,2.0,product_0,servicelevel_2,13.0
4269,a3,2016-07-22 16:45:44,ZOPITA,customer_18,2.0,product_0,servicelevel_2,12.0
4270,a1,2016-09-20 09:27:29,ZORAIDO,customer_22,1.0,product_0,servicelevel_1,12.0
4270,a2,2016-09-20 09:27:58,ZOLFERINO,customer_22,1.0,product_0,servicelevel_1,4.0
4270,a4,2016-09-20 09:41:48,ZOLFERINO,customer_22,1.0,product_0,servicelevel_1,5.0
4270,a3,2016-09-20 10:40:24,ZOLFERINO,customer_22,1.0,product_0,servicelevel_1,3.0
4271,a1,2016-11-10 11:05:10,ZORAIDO,customer_246,2.0,product_0,servicelevel_1,24.0
4271,a1,2016-11-10 11:06:25,ZORAIDO,customer_246,1.0,product_0,servicelevel_1,24.0
4271,a2,2016-11-10 14:41:05,ZORAIDE,customer_246,1.0,product_0,servicelevel_1,5.0
4271,a3,2016-11-10 16:07:45,ZORAIDE,customer_246,1.0,product_0,servicelevel_1,4.0
4272,a1,2016-12-13 16:49:16,ZORAIDO,customer_246,2.0,product_7,servicelevel_1,46.0
4272,a2,2016-12-14 14:56:40,ZORAIDE,customer_246,2.0,product_7,servicelevel_1,6.0
4272,a4,2016-12-14 16:38:09,ZORAIDE,customer_246,2.0,product_7,servicelevel_1,6.0
4272,a2,2016-12-14 16:38:14,ZORAIDE,customer_246,2.0,product_7,servicelevel_1,6.0
4272,a4,2016-12-20 10:40:49,ZORAIDE,customer_246,2.0,product_7,servicelevel_1,8.0
4272,a3,2016-12-20 10:41:05,ZORAIDE,customer_246,2.0,product_7,servicelevel_1,7.0
4273,a1,2016-08-30 09:41:42,ZORAIDO,customer_7,2.0,product_5,servicelevel_1,11.0
4273,a2,2016-08-30 10:47:27,ZOSIMA,customer_7,2.0,product_5,servicelevel_1,3.0
4273,a3,2016-08-30 10:50:19,ZOSIMA,customer_7,2.0,product_5,servicelevel_1,2.0
4274,a1,2016-07-25 16:13:26,ZOLIA,customer_6,2.0,product_0,servicelevel_1,85.0
4274,a2,2016-07-25 16:14:51,ZOLA,customer_6,2.0,product_0,servicelevel_1,8.0
4274,a4,2016-07-25 16:18:31,ZOLA,customer_6,2.0,product_0,servicelevel_1,8.0
4274,a2,2016-07-26 08:29:19,ZOLA,customer_6,2.0,product_0,servicelevel_1,9.0
4274,a3,2016-07-26 09:07:54,ZOLA,customer_6,2.0,product_0,servicelevel_1,8.0
4275,a1,2017-01-09 10:02:26,ZOSIMO,customer_45,2.0,product_0,servicelevel_2,54.0
4275,a2,2017-01-09 10:53:12,ZOLFERINO,customer_45,2.0,product_0,servicelevel_2,10.0
4275,a4,2017-01-09 13:18:08,ZOLFERINO,customer_45,2.0,product_0,servicelevel_2,10.0
4275,a3,2017-01-10 09:59:56,ZOLFERINO,customer_45,2.0,product_0,servicelevel_2,10.0
4276,a1,2016-10-26 14:17:52,ZOLA,customer_58,2.0,product_0,servicelevel_1,14.0
4276,a2,2016-10-26 14:35:03,ZOLFERINO,customer_58,2.0,product_0,servicelevel_1,10.0
4276,a3,2016-10-26 14:35:31,ZOLFERINO,customer_58,2.0,product_0,servicelevel_1,9.0
4277,a1,2016-07-22 08:21:12,ZOLIA,customer_3,2.0,product_0,servicelevel_0,79.0
4277,a2,2016-07-22 11:51:33,ZOPITO,customer_3,2.0,product_0,servicelevel_0,16.0
4277,a4,2016-07-22 15:26:34,ZOPITO,customer_3,2.0,product_0,servicelevel_0,18.0
4277,a3,2016-07-26 10:29:55,ZOPITO,customer_3,2.0,product_0,servicelevel_0,14.0
4278,a1,2016-10-17 11:05:47,ZOSIMO,customer_110,2.0,product_0,servicelevel_1,37.0
4278,a2,2016-10-17 13:11:51,ZOE,customer_110,2.0,product_0,servicelevel_1,1.0
4278,a3,2016-10-17 16:50:30,ZOE,customer_110,2.0,product_0,servicelevel_1,0.0
4279,a1,2016-09-29 08:19:38,ZOLFERINO,customer_32,3.0,product_0,servicelevel_1,7.0
4279,a2,2016-09-29 09:19:52,ZOPITA,customer_32,3.0,product_0,servicelevel_1,15.0
4279,a3,2016-09-29 11:26:25,ZOPITA,customer_32,3.0,product_0,servicelevel_1,15.0
4280,a1,2016-09-01 14:41:30,ZORAIDO,customer_65,2.0,product_0,servicelevel_2,23.0
4280,a2,2016-09-01 15:22:29,ZOILA,customer_65,2.0,product_0,servicelevel_2,6.0
4280,a3,2016-09-02 13:42:56,ZOILA,customer_65,2.0,product_0,servicelevel_2,6.0
4281,a1,2016-11-25 17:08:52,ZORAIDO,customer_3,2.0,product_0,servicelevel_0,19.0
4281,a2,2016-11-28 09:07:36,ZORAIDE,customer_3,2.0,product_0,servicelevel_0,4.0
4281,a4,2016-11-28 10:09:12,ZORAIDE,customer_3,2.0,product_0,servicelevel_0,4.0
4281,a3,2016-12-02 11:10:52,ZORAIDE,customer_3,2.0,product_0,servicelevel_0,13.0
4282,a1,2016-07-07 09:01:30,ZOLIA,customer_3,2.0,product_13,servicelevel_0,33.0
4282,a2,2016-07-07 09:02:25,ZORAIDE,customer_3,2.0,product_13,servicelevel_0,6.0
4282,a4,2016-07-07 09:35:50,ZORAIDE,customer_3,2.0,product_13,servicelevel_0,6.0
4282,a3,2016-07-08 16:33:47,ZORAIDE,customer_3,2.0,product_13,servicelevel_0,3.0
4283,a1,2016-12-28 11:30:58,ZOLA,customer_241,2.0,product_1,servicelevel_1,34.0
4283,a2,2016-12-28 14:56:18,ZOSIMA,customer_241,2.0,product_1,servicelevel_1,17.0
4283,a3,2017-01-11 11:07:49,ZOSIMA,customer_241,2.0,product_1,servicelevel_1,10.0
4284,a1,2016-12-02 16:57:52,ZOSIMO,customer_7,2.0,product_3,servicelevel_1,48.0
4284,a2,2016-12-06 09:32:32,ZOSIMA,customer_7,2.0,product_3,servicelevel_1,18.0
4284,a3,2016-12-06 10:03:38,ZOSIMA,customer_7,2.0,product_3,servicelevel_1,18.0
4285,a1,2017-01-16 11:24:13,ZULINO,customer_18,2.0,product_0,servicelevel_2,57.0
4285,a2,2017-01-16 11:27:41,ZOPITA,customer_18,2.0,product_0,servicelevel_2,16.0
4285,a3,2017-01-17 13:06:25,ZOPITA,customer_18,2.0,product_0,servicelevel_2,15.0
4286,a1,2016-11-25 16:07:42,ZOSIMO,customer_99,3.0,product_0,servicelevel_0,31.0
4286,a2,2016-11-28 09:01:25,ZOPITA,customer_99,3.0,product_0,servicelevel_0,8.0
4286,a3,2016-11-29 14:40:44,ZORAIDE,customer_99,3.0,product_0,servicelevel_0,6.0
4287,a1,2016-10-18 15:40:53,ZORAIDO,customer_350,1.0,product_0,servicelevel_1,27.0
4287,a2,2016-10-18 16:39:06,ZOSIMO,customer_350,1.0,product_0,servicelevel_1,37.0
4287,a3,2016-10-18 16:42:27,ZOILA,customer_350,1.0,product_0,servicelevel_1,6.0
4288,a1,2016-11-10 10:58:24,ZORAIDO,customer_107,1.0,product_0,servicelevel_2,23.0
4288,a2,2016-11-10 11:00:19,ZOPITO,customer_107,1.0,product_0,servicelevel_2,8.0
4288,a4,2016-11-10 14:09:47,ZOPITO,customer_107,3.0,product_0,servicelevel_2,8.0
4288,a6,2016-11-10 15:56:15,ZOPITO,customer_107,3.0,product_0,servicelevel_2,7.0
4288,a9,2016-12-13 08:47:35,ZOPITO,customer_107,3.0,product_0,servicelevel_2,9.0
4288,a3,2016-12-13 09:13:52,ZOPITO,customer_107,3.0,product_0,servicelevel_2,8.0
4289,a1,2016-08-09 11:42:21,ZOSIMO,customer_48,2.0,product_0,servicelevel_1,33.0
4289,a2,2016-08-09 11:44:19,ZOSIMO,customer_48,2.0,product_0,servicelevel_1,33.0
4289,a4,2016-08-09 13:25:07,ZOSIMO,customer_48,2.0,product_0,servicelevel_1,33.0
4289,a2,2016-08-09 16:05:05,ZOSIMO,customer_48,2.0,product_0,servicelevel_1,27.0
4289,a4,2016-08-09 16:06:40,ZOSIMO,customer_48,2.0,product_0,servicelevel_1,27.0
4289,a4,2016-08-16 14:06:35,ZOILA,customer_48,2.0,product_0,servicelevel_1,14.0
4289,a3,2016-08-17 11:39:29,ZOILA,customer_48,2.0,product_0,servicelevel_1,15.0
4290,a1,2017-02-21 14:34:45,ZULINO,customer_46,2.0,product_0,servicelevel_1,48.0
4290,a2,2017-02-21 14:42:19,ZOSIMO,customer_46,2.0,product_0,servicelevel_1,10.0
4290,a4,2017-02-22 13:06:00,ZOSIMO,customer_46,2.0,product_0,servicelevel_1,10.0
4290,a3,2017-02-22 15:06:42,ZOSIMO,customer_46,2.0,product_0,servicelevel_1,12.0
4291,a1,2017-02-21 15:21:54,ZULINO,customer_45,2.0,product_0,servicelevel_2,44.0
4291,a2,2017-02-21 15:25:42,ZOLFERINO,customer_45,2.0,product_0,servicelevel_2,6.0
4291,a3,2017-02-22 13:56:22,ZOLFERINO,customer_45,2.0,product_0,servicelevel_2,5.0
4292,a1,2016-12-06 13:18:24,ZORAIDO,customer_322,2.0,product_0,servicelevel_1,33.0
4292,a2,2016-12-06 16:21:49,ZOSIMO,customer_322,2.0,product_0,servicelevel_1,39.0
4292,a3,2016-12-06 16:45:35,ZOSIMO,customer_322,2.0,product_0,servicelevel_1,37.0
4293,a1,2017-01-04 13:09:09,ZOSIMO,customer_18,2.0,product_0,servicelevel_2,50.0
4293,a2,2017-01-04 13:09:53,ZOSIMO,customer_18,2.0,product_0,servicelevel_2,50.0
4293,a3,2017-01-04 13:37:28,ZOSIMO,customer_18,2.0,product_0,servicelevel_2,51.0
4294,a1,2016-07-05 15:38:51,ZOLIA,customer_54,2.0,product_0,servicelevel_1,39.0
4294,a2,2016-07-05 15:47:26,ZOSIMO,customer_54,2.0,product_0,servicelevel_1,11.0
